Entropy,Energy,Correlation,Contrast,Homogeneity,Encrypt
0.17437127678491726,-0.8639593247821578,1.5863879763161084,-0.04990266341695351,-0.1535791898150407,1
0.9607868466391501,-0.8811980705569186,1.0845283954428757,-0.2902177234042257,-0.010714602464779167,1
0.959342044564935,-0.7203031099924833,1.1613575903627322,2.2931691714589513,-0.8419267470481163,1
1.2321228783522937,-1.5803249825333352,-0.09303384547319335,0.6910687715438026,-1.9978311356093195,1
1.0077354592354193,-0.5938856409775691,0.39719231018433615,-0.25016521340634695,-0.16656687957415434,1
0.17823997555396878,0.8024527667780681,1.3165972599924272,-0.49048027339361927,0.7685467830820987,1
-1.9365389203437249,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,0
-0.7544975658065117,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,1
0.723427925611706,-1.0804013550652674,1.467109179994732,-0.2301389584074077,-0.24449301812884192,1
1.3118354591467078,-1.649279965632379,0.3715687734760212,0.9714363415289536,-2.4653879669374468,1
0.7343492483444196,-0.6781639536541786,1.3266109892245965,-0.39034899839892245,0.3789160903086607,1
-1.6176885971660702,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,0
-1.0459226277442664,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,1
0.8595656396608895,-0.7873426768943311,-0.3300893354547974,0.9313838315310748,-1.1796066807850958,1
0.08014003231079567,-0.9348297240783973,0.5038749708911395,-0.23013895840740756,-0.24449301812884192,1
0.6348442012624318,0.06118669846334753,1.5813190848479255,0.1703861415713795,-0.17955456933326894,1
-0.8883778152172042,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,1
-0.7465063774465811,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,1
0.13179676864669132,0.007555044941868197,0.22522820302292848,-0.35029648840104377,0.2230638131992836,1
1.4095616848728991,-1.614802474082857,0.00503495214683787,2.2731429164600114,-2.080952350067654,1
1.098369362762548,-0.9022676487260709,-0.1888180490654383,-0.0699289184158928,-0.8679021265663446,1
1.0077354592354202,-1.1876646621082245,0.867530754039752,-0.17006019341058948,-0.47827143379290565,1
-1.4786064852686545,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,0
0.8421573718327519,-1.0976401008400285,1.76861016847438,-0.25016521340634695,-0.16656687957415336,1
-0.4591687380354327,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,1
0.9646158471728012,-0.7164722775980918,0.6000744398394124,-0.1500339384116502,0.2360515029583982,1
1.3118354591467078,-1.5324395776034436,-0.7136148710851633,0.9714363415289536,-2.6342279338059367,1
-0.10294629433465827,1.0054868836808084,-0.9341220982419847,-0.49048027339361927,0.7685467830820987,1
-0.4961330360039374,1.0054868836808084,-0.9341220982419834,-0.49048027339361927,0.7685467830820987,1
1.3573392696687627,-1.381121698024986,1.105966059276946,1.3919876965066802,-1.979648369946559,1
-2.0586232938768596,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,0
-2.3121278211138834,-0.24719530928515454,1.0120931481032651,-0.39034899839892245,0.3789160903086607,0
-1.3272153796899255,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,0
-0.22251516552627829,0.3753149548034353,-0.9341220982419817,-0.35029648840104377,0.2230638131992836,1
-0.9876334903228803,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,1
-0.36200819117748173,-0.2031407367496547,0.2028797495471678,-0.3102439784031651,0.06721153608990842,1
