Entropy,Energy,Correlation,Contrast,Homogeneity
5.3944548827787,0.153698979591837,0.664598664201209,2.23214285714286,0.675892857142857
2.23399724086247,1,0,0,1
1,1,0,0,1
-0,1,0,0,1
-0,1,0,0,1
2.28171912851174,1,0,0,1
2.48488192574405,0.931122448979592,0,0.0357142857142857,0.982142857142857
2.25281670560673,0.549107142857143,0.86710432976614,0.0535714285714286,0.973214285714286
2.15563906222957,0.53125,1,0,1
3.45437125745072,0.482780612244898,0.964901281354015,0.0178571428571429,0.991071428571429
3.34342345924601,0.438775510204082,0.866025403784439,0.0714285714285714,0.964285714285714
3.49152197685429,0.833545918367347,0.759841095602257,0.0357142857142857,0.982142857142857
1.75,1,0,0,1
2.25,1,0,0,1
2.25,1,0,0,1
1.81127812445913,0.755102040816326,1.46738603532177e-15,0.142857142857143,0.928571428571428
1.5,0.551020408163265,0.645497224367903,0.142857142857143,0.928571428571429
-0,1,0,0,1
-0,1,0,0,1
1.2987949406954,0.755102040816326,0,0.142857142857143,0.928571428571428
1,1,0,0,1
-0,1,0,0,1
-0,1,0,0,1
-0,1,0,0,1
-0,1,0,0,1
4.21542188424118,0.334183673469388,0.0832762361472306,0.535714285714286,0.755952380952381
5.26531953111478,0.181122448979592,0.829639079784415,1.21428571428571,0.769940476190476
5.05110850073124,0.388392857142857,0.0955056179775281,0.821428571428571,0.799107142857143
4.82822314906733,0.388392857142857,0.749714836631825,0.142857142857143,0.928571428571429
4.45256933688035,0.688137755102041,0.545020398672965,0.107142857142857,0.946428571428571
5.07015976555739,0.405612244897959,0.754680028702262,0.160714285714286,0.919642857142857
5.10493417945087,0.338647959183673,-0.0980392156862745,0.714285714285714,0.785714285714286
5.50765976555739,0.150510204081633,0.791501366354943,2.14285714285714,0.751785714285714
1.85714843742837,1,0,0,1
1.5487949406954,1,0,0,1
1.56127812445913,1,0,0,1
1.56127812445913,1,0,0,1
2.40165713428377,1,0,0,1
1,1,0,0,1
-0,1,0,0,1
-0,1,0,0,1
-0,1,0,0,1
2.67845149116006,1,0,0,1
2,0.551020408163265,0.645497224367903,0.142857142857143,0.928571428571429
1.5487949406954,1,0,0,1
4.72550575913599,0.39030612244898,0.961577003355141,0.0714285714285714,0.964285714285714
4.56577421965905,0.438775510204082,0.676159844429585,0.178571428571429,0.910714285714286
1.81127812445913,0.755102040816326,1.46738603532177e-15,0.142857142857143,0.928571428571428
1.81127812445913,0.625,1,0,1
1.5,0.5,1,0,1
-0,1,0,0,1
1.2987949406954,0.755102040816326,0,0.142857142857143,0.928571428571428
1.40563906222957,1,0,0,1
1.79987590431074,1,0,0,1
1,1,0,0,1
1,1,0,0,1
-0,1,0,0,1
4.54243417945087,0.260841836734694,0.549272512005156,0.857142857142857,0.709821428571429
5.59375,0.100765306122449,0.715595972489984,1.91071428571429,0.655357142857143
5.58961464833609,0.135841836734694,0.431730015701667,4.44642857142857,0.61875
4.94102441389348,0.247448979591837,0.784603564894728,1.14285714285714,0.7625
4.27141889870171,0.583545918367347,0.33806146572104,0.178571428571429,0.910714285714286
4.24172929667218,0.832908163265306,0.730769230769231,0.0357142857142857,0.982142857142857
4.71436445410166,0.288265306122449,0.118292976248875,0.446428571428571,0.776785714285714
5.34727441389348,0.0988520408163265,0.739388338142093,2.66071428571429,0.661607142857143
2.5474222207985,1,0,0,1
1.81127812445913,1,0,0,1
1.81127812445913,1,0,0,1
1.81127812445913,1,0,0,1
2.28937256115059,1,0,0,1
1.79987590431074,1,0,0,1
1.56127812445913,1,0,0,1
1.40563906222957,1,0,0,1
1.85714843742837,1,0,0,1
2.5,1,0,0,1
2.72911592186255,0.410714285714286,0.739296087135216,0.142857142857143,0.928571428571429
2.6399964682777,1,0,0,1
3.49278930617378,0.635204081632653,0.609109590101505,0.107142857142857,0.946428571428571
5.11516889870171,0.291454081632653,0.637311239946116,0.303571428571429,0.848214285714286
4.75236763387556,0.681122448979592,0.475190963311491,0.125,0.9375
